,release_month,pl_nnotes,pl_controv_flag,elat,elon,glat,cb_flag,glon,ra,dec,ttv_flag,sy_pnum,sy_snum,release_year,pl_ndispec,pl_ntranspec,pl_nespec,st_nspec,st_nrvc,st_nphot,disc_year,sy_vmag,sy_tmag,sy_jmag,sy_hmag,sy_kmag,sy_pmra,sy_pmdec,sy_pm,sy_gaiamag,sy_bmag,st_rad,sy_dist,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_plx,st_teff,pl_orbper,sy_kepmag,st_mass,soltype_Kepler Project Candidate (q1_q12_koi),soltype_Kepler Project Candidate (q1_q16_koi),soltype_Kepler Project Candidate (q1_q17_dr24_koi),soltype_Kepler Project Candidate (q1_q17_dr25_koi),soltype_Kepler Project Candidate (q1_q8_koi),soltype_Published Candidate,soltype_Published Confirmed,disc_telescope_0.10 m Schmidt Telescope,disc_telescope_0.18 m Takahashi Epsilon Astrograph,disc_telescope_0.95 m Kepler Telescope,disc_telescope_Canon 200mm f/1.8L,disc_telescope_Canon 400mm f/2.8L,discoverymethod_Orbital Brightness Modulation,discoverymethod_Transit,discoverymethod_Transit Timing Variations,disc_instrument_2K CCD Sensor,disc_instrument_Apogee 4K CCD Sensor,disc_instrument_FLI ProLine 4K CCD Sensor,disc_instrument_Kepler CCD Array,disc_instrument_iKon-L CCD Camera,disc_facility_HATNet,disc_facility_HATSouth,disc_facility_K2,disc_facility_Kepler,disc_facility_Qatar,disc_facility_SuperWASP,disc_facility_SuperWASP-South,disc_facility_TrES,disc_locale_Ground,disc_locale_Space
21160,11,1,0,61.24824,296.46477,14.47665,0,69.97316,286.0790779,39.278237,0,4,1,2014,0,0,0,0,0,0,2014.0,16.567,15.1339,13.952,13.278,13.116,-4.23278,-18.7576,19.2292481,15.9695,18.394,0.48,428.018,13.013,13.012,12.421,9.033,2.30818,3887.0,20.06037454,15.954,0.51,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21161,11,1,0,61.24824,296.46477,14.47665,0,69.97316,286.0790779,39.278237,0,4,1,2017,0,0,0,0,0,0,2014.0,16.567,15.1339,13.952,13.278,13.116,-4.23278,-18.7576,19.2292481,15.9695,18.394,0.495,428.018,13.013,13.012,12.421,9.033,2.30818,3996.0,46.18406,15.954,0.507,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21162,2,1,0,61.24824,296.46477,14.47665,0,69.97316,286.0790779,39.278237,0,4,1,2016,0,0,0,0,0,0,2014.0,16.567,15.1339,13.952,13.278,13.116,-4.23278,-18.7576,19.2292481,15.9695,18.394,0.48,428.018,13.013,13.012,12.421,9.033,2.30818,3887.0,46.18510056,15.954,0.51,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21164,8,1,0,61.24824,296.46477,14.47665,0,69.97316,286.0790779,39.278237,0,4,1,2015,0,0,0,0,0,0,2014.0,16.567,15.1339,13.952,13.278,13.116,-4.23278,-18.7576,19.2292481,15.9695,18.394,0.48,428.018,13.013,13.012,12.421,9.033,2.30818,3887.0,46.18415,15.954,0.51,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21166,10,1,0,61.24824,296.46477,14.47665,0,69.97316,286.0790779,39.278237,0,4,1,2013,0,0,0,0,0,0,2014.0,16.567,15.1339,13.952,13.278,13.116,-4.23278,-18.7576,19.2292481,15.9695,18.394,0.552,428.018,13.013,13.012,12.421,9.033,2.30818,4243.0,46.18288,15.954,0.581,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21170,11,1,0,61.24824,296.46477,14.47665,0,69.97316,286.0790779,39.278237,0,4,1,2014,0,0,0,0,0,0,2014.0,16.567,15.1339,13.952,13.278,13.116,-4.23278,-18.7576,19.2292481,15.9695,18.394,0.48,428.018,13.013,13.012,12.421,9.033,2.30818,3887.0,46.18415,15.954,0.51,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21172,11,1,0,61.24824,296.46477,14.47665,0,69.97316,286.0790779,39.278237,0,4,1,2014,0,0,0,0,0,0,2014.0,16.567,15.1339,13.952,13.278,13.116,-4.23278,-18.7576,19.2292481,15.9695,18.394,0.48,428.018,13.013,13.012,12.421,9.033,2.30818,3887.0,46.18415,15.954,0.51,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21174,11,1,0,61.24824,296.46477,14.47665,0,69.97316,286.0790779,39.278237,0,4,1,2015,0,0,0,0,0,0,2014.0,16.567,15.1339,13.952,13.278,13.116,-4.23278,-18.7576,19.2292481,15.9695,18.394,0.635754,428.018,13.013,13.012,12.421,9.033,2.30818,4074.0,46.18428829,15.954,0.64,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21175,5,1,0,61.24824,296.46477,14.47665,0,69.97316,286.0790779,39.278237,0,4,1,2017,0,0,0,0,0,0,2014.0,16.567,15.1339,13.952,13.278,13.116,-4.23278,-18.7576,19.2292481,15.9695,18.394,0.493,428.018,13.013,13.012,12.421,9.033,2.30818,3950.0,46.1842039,15.954,0.502,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21176,5,1,0,61.24824,296.46477,14.47665,0,69.97316,286.0790779,39.278237,0,4,1,2016,0,0,0,0,0,0,2014.0,16.567,15.1339,13.952,13.278,13.116,-4.23278,-18.7576,19.2292481,15.9695,18.394,0.53,428.018,13.013,13.012,12.421,9.033,2.30818,4067.0,46.18415,15.954,0.54,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21177,3,1,0,62.22342,293.2331,16.28889,0,69.88341,283.8664285,39.8981928,0,2,1,2016,0,0,0,0,0,0,2014.0,16.014,14.3966,13.224,12.537,12.312,9.24808,21.6213,23.5161136,15.3743,17.435,0.474,288.763,12.223,12.237,12.252,9.367,3.4344,3758.0,8.296,15.414,0.486,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21179,10,1,0,62.22342,293.2331,16.28889,0,69.88341,283.8664285,39.8981928,0,2,1,2013,0,0,0,0,0,0,2014.0,16.014,14.3966,13.224,12.537,12.312,9.24808,21.6213,23.5161136,15.3743,17.435,0.524,288.763,12.223,12.237,12.252,9.367,3.4344,4055.0,8.29561,15.414,0.549,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21180,5,1,0,62.22342,293.2331,16.28889,0,69.88341,283.8664285,39.8981928,0,2,1,2017,0,0,0,0,0,0,2014.0,16.014,14.3966,13.224,12.537,12.312,9.24808,21.6213,23.5161136,15.3743,17.435,0.524,288.763,12.223,12.237,12.252,9.367,3.4344,3747.0,8.29561738,15.414,0.536,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21182,11,1,0,62.22342,293.2331,16.28889,0,69.88341,283.8664285,39.8981928,0,2,1,2014,0,0,0,0,0,0,2014.0,16.014,14.3966,13.224,12.537,12.312,9.24808,21.6213,23.5161136,15.3743,17.435,0.51,288.763,12.223,12.237,12.252,9.367,3.4344,3750.0,8.29559431,15.414,0.54,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21183,11,1,0,62.22342,293.2331,16.28889,0,69.88341,283.8664285,39.8981928,0,2,1,2014,0,0,0,0,0,0,2014.0,16.014,14.3966,13.224,12.537,12.312,9.24808,21.6213,23.5161136,15.3743,17.435,0.51,288.763,12.223,12.237,12.252,9.367,3.4344,3750.0,8.29559431,15.414,0.54,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21188,8,1,0,62.22342,293.2331,16.28889,0,69.88341,283.8664285,39.8981928,0,2,1,2015,0,0,0,0,0,0,2014.0,16.014,14.3966,13.224,12.537,12.312,9.24808,21.6213,23.5161136,15.3743,17.435,0.51,288.763,12.223,12.237,12.252,9.367,3.4344,3750.0,8.29559431,15.414,0.54,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21189,5,1,0,62.22342,293.2331,16.28889,0,69.88341,283.8664285,39.8981928,0,2,1,2016,0,0,0,0,0,0,2014.0,16.014,14.3966,13.224,12.537,12.312,9.24808,21.6213,23.5161136,15.3743,17.435,0.56,288.763,12.223,12.237,12.252,9.367,3.4344,3931.0,8.29559431,15.414,0.58,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21190,10,1,0,62.22342,293.2331,16.28889,0,69.88341,283.8664285,39.8981928,0,2,1,2013,0,2,0,0,0,0,2014.0,16.014,14.3966,13.224,12.537,12.312,9.24808,21.6213,23.5161136,15.3743,17.435,0.524,288.763,12.223,12.237,12.252,9.367,3.4344,4055.0,23.96812,15.414,0.549,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21191,5,1,0,62.22342,293.2331,16.28889,0,69.88341,283.8664285,39.8981928,0,2,1,2017,0,2,0,0,0,0,2014.0,16.014,14.3966,13.224,12.537,12.312,9.24808,21.6213,23.5161136,15.3743,17.435,0.524,288.763,12.223,12.237,12.252,9.367,3.4344,3747.0,23.96793669,15.414,0.536,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21192,2,1,0,62.22342,293.2331,16.28889,0,69.88341,283.8664285,39.8981928,0,2,1,2016,0,2,0,0,0,0,2014.0,16.014,14.3966,13.224,12.537,12.312,9.24808,21.6213,23.5161136,15.3743,17.435,0.51,288.763,12.223,12.237,12.252,9.367,3.4344,3750.0,23.97159958,15.414,0.54,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21193,5,1,0,62.22342,293.2331,16.28889,0,69.88341,283.8664285,39.8981928,0,2,1,2016,0,2,0,0,0,0,2014.0,16.014,14.3966,13.224,12.537,12.312,9.24808,21.6213,23.5161136,15.3743,17.435,0.56,288.763,12.223,12.237,12.252,9.367,3.4344,3931.0,23.9679932,15.414,0.58,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21199,11,1,0,62.22342,293.2331,16.28889,0,69.88341,283.8664285,39.8981928,0,2,1,2014,0,2,0,0,0,0,2014.0,16.014,14.3966,13.224,12.537,12.312,9.24808,21.6213,23.5161136,15.3743,17.435,0.51,288.763,12.223,12.237,12.252,9.367,3.4344,3750.0,23.9679932,15.414,0.54,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21200,3,1,0,62.22342,293.2331,16.28889,0,69.88341,283.8664285,39.8981928,0,2,1,2016,0,2,0,0,0,0,2014.0,16.014,14.3966,13.224,12.537,12.312,9.24808,21.6213,23.5161136,15.3743,17.435,0.474,288.763,12.223,12.237,12.252,9.367,3.4344,3758.0,23.968,15.414,0.486,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21202,11,1,0,62.22342,293.2331,16.28889,0,69.88341,283.8664285,39.8981928,0,2,1,2014,0,2,0,0,0,0,2014.0,16.014,14.3966,13.224,12.537,12.312,9.24808,21.6213,23.5161136,15.3743,17.435,0.51,288.763,12.223,12.237,12.252,9.367,3.4344,3750.0,23.9679932,15.414,0.54,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21204,8,1,0,62.22342,293.2331,16.28889,0,69.88341,283.8664285,39.8981928,0,2,1,2015,0,2,0,0,0,0,2014.0,16.014,14.3966,13.224,12.537,12.312,9.24808,21.6213,23.5161136,15.3743,17.435,0.51,288.763,12.223,12.237,12.252,9.367,3.4344,3750.0,23.9679932,15.414,0.54,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21206,11,1,0,62.83576,292.41554,16.94089,0,70.20006,283.2213438,40.421762,0,2,1,2014,0,0,0,0,0,0,2014.0,15.689,14.6368,13.749,13.223,13.172,-8.49732,-11.2637,14.1094077,15.2832,16.649,0.732,657.822,13.007,13.064,12.757,9.457,1.49163,4861.0,4.71510365,15.289,0.733,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21209,8,1,0,62.83576,292.41554,16.94089,0,70.20006,283.2213438,40.421762,0,2,1,2015,0,0,0,0,0,0,2014.0,15.689,14.6368,13.749,13.223,13.172,-8.49732,-11.2637,14.1094077,15.2832,16.649,0.732,657.822,13.007,13.064,12.757,9.457,1.49163,4861.0,4.71510365,15.289,0.733,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21210,12,1,0,62.83576,292.41554,16.94089,0,70.20006,283.2213438,40.421762,0,2,1,2024,0,0,0,0,0,0,2014.0,15.689,14.6368,13.749,13.223,13.172,-8.49732,-11.2637,14.1094077,15.2832,16.649,0.759,657.822,13.007,13.064,12.757,9.457,1.49163,4897.0,4.71510365,15.289,0.829,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21211,11,1,0,62.83576,292.41554,16.94089,0,70.20006,283.2213438,40.421762,0,2,1,2014,0,0,0,0,0,0,2014.0,15.689,14.6368,13.749,13.223,13.172,-8.49732,-11.2637,14.1094077,15.2832,16.649,0.732,657.822,13.007,13.064,12.757,9.457,1.49163,4861.0,4.71510365,15.289,0.733,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21212,10,1,0,62.83576,292.41554,16.94089,0,70.20006,283.2213438,40.421762,0,2,1,2013,0,0,0,0,0,0,2014.0,15.689,14.6368,13.749,13.223,13.172,-8.49732,-11.2637,14.1094077,15.2832,16.649,0.679,657.822,13.007,13.064,12.757,9.457,1.49163,4833.0,4.714974,15.289,0.696,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21214,5,1,0,62.83576,292.41554,16.94089,0,70.20006,283.2213438,40.421762,0,2,1,2017,0,0,0,0,0,0,2014.0,15.689,14.6368,13.749,13.223,13.172,-8.49732,-11.2637,14.1094077,15.2832,16.649,0.732,657.822,13.007,13.064,12.757,9.457,1.49163,4861.0,4.71510843,15.289,0.733,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21215,5,1,0,62.83576,292.41554,16.94089,0,70.20006,283.2213438,40.421762,0,2,1,2016,0,0,0,0,0,0,2014.0,15.689,14.6368,13.749,13.223,13.172,-8.49732,-11.2637,14.1094077,15.2832,16.649,0.76,657.822,13.007,13.064,12.757,9.457,1.49163,4952.0,4.71510365,15.289,0.81,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21216,11,1,0,62.83576,292.41554,16.94089,0,70.20006,283.2213438,40.421762,0,2,1,2014,0,0,0,0,0,0,2014.0,15.689,14.6368,13.749,13.223,13.172,-8.49732,-11.2637,14.1094077,15.2832,16.649,0.732,657.822,13.007,13.064,12.757,9.457,1.49163,4861.0,8.10361363,15.289,0.733,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21217,11,1,0,62.83576,292.41554,16.94089,0,70.20006,283.2213438,40.421762,0,2,1,2014,0,0,0,0,0,0,2014.0,15.689,14.6368,13.749,13.223,13.172,-8.49732,-11.2637,14.1094077,15.2832,16.649,0.732,657.822,13.007,13.064,12.757,9.457,1.49163,4861.0,8.10361363,15.289,0.733,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21221,8,1,0,62.83576,292.41554,16.94089,0,70.20006,283.2213438,40.421762,0,2,1,2015,0,0,0,0,0,0,2014.0,15.689,14.6368,13.749,13.223,13.172,-8.49732,-11.2637,14.1094077,15.2832,16.649,0.732,657.822,13.007,13.064,12.757,9.457,1.49163,4861.0,8.10361363,15.289,0.733,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21222,10,1,0,62.83576,292.41554,16.94089,0,70.20006,283.2213438,40.421762,0,2,1,2013,0,0,0,0,0,0,2014.0,15.689,14.6368,13.749,13.223,13.172,-8.49732,-11.2637,14.1094077,15.2832,16.649,0.679,657.822,13.007,13.064,12.757,9.457,1.49163,4833.0,8.103613,15.289,0.696,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21223,12,1,0,62.83576,292.41554,16.94089,0,70.20006,283.2213438,40.421762,0,2,1,2024,0,0,0,0,0,0,2014.0,15.689,14.6368,13.749,13.223,13.172,-8.49732,-11.2637,14.1094077,15.2832,16.649,0.759,657.822,13.007,13.064,12.757,9.457,1.49163,4897.0,8.10361363,15.289,0.829,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21225,5,1,0,62.83576,292.41554,16.94089,0,70.20006,283.2213438,40.421762,0,2,1,2016,0,0,0,0,0,0,2014.0,15.689,14.6368,13.749,13.223,13.172,-8.49732,-11.2637,14.1094077,15.2832,16.649,0.76,657.822,13.007,13.064,12.757,9.457,1.49163,4952.0,8.10361363,15.289,0.81,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21227,5,1,0,62.83576,292.41554,16.94089,0,70.20006,283.2213438,40.421762,0,2,1,2017,0,0,0,0,0,0,2014.0,15.689,14.6368,13.749,13.223,13.172,-8.49732,-11.2637,14.1094077,15.2832,16.649,0.732,657.822,13.007,13.064,12.757,9.457,1.49163,4861.0,8.10363271,15.289,0.733,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21228,11,1,0,62.22403,300.02323,13.74892,0,71.83506,287.8971066,40.6378141,0,5,1,2014,0,0,0,0,0,0,2014.0,15.297,14.538,13.894,13.545,13.512,-0.166802,-0.826754,0.8434128,15.0243,16.015,0.963,1798.75,13.503,13.559,12.862,9.33,0.526944,5858.0,2.09081565,15.084,1.056,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21232,5,1,0,62.22403,300.02323,13.74892,0,71.83506,287.8971066,40.6378141,0,5,1,2017,0,0,0,0,0,0,2014.0,15.297,14.538,13.894,13.545,13.512,-0.166802,-0.826754,0.8434128,15.0243,16.015,1.384,1798.75,13.503,13.559,12.862,9.33,0.526944,5739.0,2.090811305,15.084,1.083,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21233,10,1,0,62.22403,300.02323,13.74892,0,71.83506,287.8971066,40.6378141,0,5,1,2013,0,0,0,0,0,0,2014.0,15.297,14.538,13.894,13.545,13.512,-0.166802,-0.826754,0.8434128,15.0243,16.015,0.9,1798.75,13.503,13.559,12.862,9.33,0.526944,5779.0,2.090879,15.084,0.97,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21234,5,1,0,62.22403,300.02323,13.74892,0,71.83506,287.8971066,40.6378141,0,5,1,2016,0,0,0,0,0,0,2014.0,15.297,14.538,13.894,13.545,13.512,-0.166802,-0.826754,0.8434128,15.0243,16.015,1.26,1798.75,13.503,13.559,12.862,9.33,0.526944,5732.0,2.09081565,15.084,1.06,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21235,12,1,0,62.22403,300.02323,13.74892,0,71.83506,287.8971066,40.6378141,0,5,1,2024,0,0,0,0,0,0,2014.0,15.297,14.538,13.894,13.545,13.512,-0.166802,-0.826754,0.8434128,15.0243,16.015,1.567,1798.75,13.503,13.559,12.862,9.33,0.526944,5800.0,2.09081565,15.084,1.229,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21236,11,1,0,62.22403,300.02323,13.74892,0,71.83506,287.8971066,40.6378141,0,5,1,2014,0,0,0,0,0,0,2014.0,15.297,14.538,13.894,13.545,13.512,-0.166802,-0.826754,0.8434128,15.0243,16.015,0.963,1798.75,13.503,13.559,12.862,9.33,0.526944,5858.0,2.09081565,15.084,1.056,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
