,release_month,sy_snum,sy_pnum,cb_flag,ttv_flag,pl_nnotes,elon,elat,glon,glat,dec,ra,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,release_year,st_nphot,st_nrvc,pl_controv_flag,disc_year,sy_tmag,sy_kmag,sy_jmag,sy_hmag,sy_vmag,sy_pm,sy_pmdec,sy_pmra,pl_orbper,sy_gaiamag,st_rad,sy_bmag,sy_dist,st_teff,sy_w2mag,sy_w1mag,sy_w3mag,sy_w4mag,sy_plx,st_logg,st_mass,soltype_Kepler Project Candidate (q1_q17_dr25_koi),soltype_Published Confirmed,pl_tsystemref_BJD,pl_tsystemref_BJD-TDB,pl_tsystemref_BJD-UTC,pl_tsystemref_HJD,pl_tsystemref_JD,log radius
8878,5,1,1,0,0,1,304.82097,59.45313,71.29732,10.16384,38.6226615,291.8080645,0,0,0,0,2016,0,0,0,2016.0,15.2296,13.604,14.319,13.748,16.274,13.8243834,-12.478,5.95089,9.69312032,15.8872,0.7,17.014,726.828,4781.0,13.6,13.524,12.782,9.372,1.34795,4.62,0.73,False,True,False,False,False,False,True,0.42488163663106704
8881,5,1,1,0,0,1,315.72503,65.25991,79.05989,11.0467,45.8127697,295.4634045,0,0,0,0,2016,0,0,0,2016.0,14.2592,13.244,13.6,13.293,14.88,3.0087995,2.31361,1.92356,8.79617863,14.7155,1.15,15.537,841.536,6077.0,13.179,13.151,12.975,9.41,1.15986,4.36,1.1,False,True,False,False,False,False,True,0.3010299956639812
8891,5,1,1,0,0,1,320.05311,66.56526,81.29698,11.05005,47.7514799,296.9687937,0,0,0,0,2016,0,0,0,2016.0,14.1915,13.397,13.688,13.454,14.74,0.5526952,-0.520219,0.186666,14.36267939,14.5611,1.54,14.856,1671.28,6496.0,13.45,13.391,12.909,9.129,0.570006,4.19,1.34,False,True,False,False,False,False,True,0.48000694295715063
8903,5,1,1,0,0,1,301.63273,60.66408,71.11967,12.15552,39.338813,289.4066969,0,0,0,0,2016,0,0,0,2016.0,14.2685,13.191,13.552,13.292,14.943,3.598147,-2.72119,-2.3541,42.3004954,14.7828,1.17,15.242,1073.88,5931.0,12.931,12.876,12.785,9.127,0.902756,4.35,1.12,False,True,False,False,False,False,True,0.4487063199050799
8908,5,1,1,0,0,1,321.31335,64.15512,80.37328,8.75738,45.8347781,299.2370531,0,0,0,0,2016,0,0,0,2016.0,13.2211,11.944,12.438,12.042,13.935,25.3517413,19.4669,16.2404,14.97435694,13.7579,0.83,14.903,418.417,5374.0,11.996,11.936,11.611,9.093,2.36115,4.55,0.87,False,True,False,False,False,False,True,0.13033376849500614
8928,5,1,1,0,0,1,310.41503,60.12504,73.81762,8.68466,40.1443964,294.9917723,0,0,0,0,2016,0,0,0,2016.0,11.7972,11.512,11.566,11.555,11.983,0.4311988,0.223186,-0.368945,23.5540725,11.8822,1.73,11.879,983.245,8480.0,11.517,11.472,11.286,9.404,0.989042,4.17,1.6,False,True,False,False,False,False,True,0.23044892137827394
8934,5,1,1,0,0,1,308.74744,64.63189,76.36321,12.51187,44.1154992,291.9336573,0,0,0,0,2016,0,0,0,2016.0,14.7188,13.482,13.974,13.646,15.424,7.7615764,-6.90408,3.54623,41.6977827,15.2352,0.93,16.431,1008.57,5641.0,13.523,13.547,12.743,8.968,0.963177,4.48,0.95,False,True,False,False,False,False,True,0.40483371661993806
8945,5,1,1,0,0,1,314.04102,69.32267,81.17194,14.60846,49.2374206,292.0847866,0,0,0,0,2016,0,0,0,2016.0,13.6112,12.463,12.867,12.512,14.15,9.1132099,-9.08648,-0.697478,4.79028459,14.1237,0.93,15.093,568.487,5612.0,12.44,12.372,12.915,9.556,1.73031,4.49,0.95,False,True,False,False,False,False,True,0.045322978786657475
8956,5,1,1,0,0,1,320.7151,62.4245,79.18243,7.46221,44.1608805,299.9656619,0,0,0,0,2016,0,0,0,2016.0,14.3673,13.04,13.505,13.076,15.238,7.6174543,-7.3692,-1.92886,38.6715075,14.956,0.97,16.147,888.325,5688.0,13.048,12.994,12.6,8.846,1.09766,4.46,0.96,False,True,False,False,False,False,True,0.437750562820388
8960,5,1,1,0,0,1,316.64957,63.4563,78.2628,9.37412,44.3274936,297.0191018,0,0,0,0,2016,0,0,0,2016.0,14.5716,13.456,13.864,13.54,15.296,6.1546297,-5.51633,-2.72939,8.3265153,15.0671,1.17,16.078,1757.23,6083.0,13.445,13.353,12.254,9.402,0.541166,4.35,1.11,False,True,False,False,False,False,True,0.28330122870354957
8996,5,1,1,0,0,1,305.77975,63.15108,74.34554,12.3889,42.2865522,290.9144516,0,0,0,0,2016,0,0,0,2016.0,14.6662,13.17,13.79,13.256,15.494,12.3195047,-9.25052,-8.13622,2.949029052,15.3045,0.74,16.52,615.231,4904.0,13.185,13.135,12.75,9.384,1.59688,4.6,0.78,False,True,False,False,False,False,True,0.13987908640123647
9011,5,1,1,0,0,1,321.43165,66.43305,81.68567,10.63302,47.8861542,297.7865467,0,0,0,0,2016,0,0,0,2016.0,11.6284,10.795,11.076,10.865,12.144,7.3197582,7.26547,0.889835,13.15141081,12.017,1.59,12.713,482.047,6231.0,10.818,10.77,10.89,9.067,2.04577,4.14,1.29,False,True,False,False,False,False,True,0.28103336724772754
9013,5,1,1,0,0,1,304.61723,67.59521,77.35651,15.77372,46.3408747,288.2805801,0,0,0,0,2016,0,0,0,2016.0,14.6001,13.369,13.872,13.518,15.405,1.8676772,0.368217,1.83102,42.1917357,15.1025,0.89,16.129,1230.42,5544.0,13.373,13.324,12.971,9.519,0.784081,4.51,0.92,False,True,False,False,False,False,True,0.3096301674258988
9027,5,1,1,0,0,1,319.90925,69.89364,83.20069,13.81149,50.6703927,294.5177291,0,0,0,0,2016,0,0,0,2016.0,14.2726,13.105,13.528,13.154,14.933,9.3651135,0.287808,9.36069,4.33946454,14.8069,0.9,15.681,704.323,5500.0,12.983,12.906,12.459,8.903,1.39116,4.5,0.93,False,True,False,False,False,False,True,0.22271647114758325
9034,5,1,1,0,0,1,296.62062,59.80605,68.83115,13.55031,37.8912836,286.5942529,0,0,0,0,2016,0,0,0,2016.0,14.9389,12.826,13.671,13.055,16.745,6.3491246,6.29565,-0.822298,2.852348975,15.9678,0.34,17.265,289.899,3658.0,12.653,12.713,12.567,9.193,3.42133,4.93,0.35,False,True,False,False,False,False,True,0.10720996964786839
9048,5,1,1,0,0,1,311.52904,60.54934,74.51966,8.6369,40.7319316,295.4812018,0,0,0,0,2016,0,0,0,2016.0,14.3949,13.243,13.694,13.31,15.042,12.9694927,-12.2197,-4.34588,17.6700642,14.8766,0.94,15.785,2011.41,5683.0,13.307,13.223,12.368,9.226,0.474351,4.47,0.95,False,True,False,False,False,False,True,0.2648178230095365
9055,5,1,2,0,1,1,299.61083,67.52205,76.01846,17.19133,45.6893993,285.691955,0,0,0,0,2016,0,0,0,2016.0,13.5888,12.534,12.966,12.631,14.221,8.4847444,3.5568,-7.70325,108.593329,14.0207,0.93,14.918,635.736,5798.0,12.586,12.557,12.407,9.077,1.5442,4.46,0.92,False,True,False,False,False,False,True,0.23804610312879543
9067,5,1,2,0,0,0,299.61083,67.52205,76.01846,17.19133,45.6893993,285.691955,0,0,0,0,2017,0,0,0,2023.0,13.5888,12.534,12.966,12.631,14.221,8.4847444,3.5568,-7.70325,199.66876,14.0207,0.921,14.918,635.736,5678.0,12.586,12.557,12.407,9.077,1.5442,4.409,0.794,True,False,True,False,False,False,False,0.16136800223497488
9071,5,1,1,0,0,1,309.63589,63.00048,75.50893,11.05732,42.7205846,293.2173563,0,0,0,0,2016,0,0,0,2016.0,14.6039,13.463,13.861,13.507,15.162,26.0741566,-24.9497,-7.57457,5.12330347,15.1325,0.95,15.993,842.459,5664.0,13.434,13.38,12.468,9.248,1.1589,4.47,0.97,False,True,False,False,False,False,True,0.292256071356476
9081,5,1,1,0,0,1,307.12868,59.90442,72.45315,9.64965,39.4034052,293.063315,0,0,0,0,2016,0,0,0,2016.0,15.134,13.896,14.383,14.012,15.934,9.0800298,-8.95329,-1.5118,61.6178167,15.6861,0.91,16.638,1083.41,5543.0,13.956,13.794,12.295,9.288,0.895523,4.5,0.94,False,True,False,False,False,False,True,0.5622928644564748
9095,5,1,2,0,0,1,306.17562,62.06185,73.6759,11.49987,41.3093275,291.6044965,0,0,0,0,2016,0,0,0,2016.0,14.7803,13.783,14.173,13.804,15.661,6.6863933,-6.45995,1.72537,24.3397804,15.2572,1.0,16.925,1183.88,5831.0,13.706,13.663,12.354,9.39,0.816732,4.44,1.0,False,True,False,False,False,False,True,0.4712917110589386
9102,5,1,2,0,1,1,306.17562,62.06185,73.6759,11.49987,41.3093275,291.6044965,0,0,0,0,2016,0,0,0,2016.0,14.7803,13.783,14.173,13.804,15.661,6.6863933,-6.45995,1.72537,76.5369586,15.2572,1.0,16.925,1183.88,5831.0,13.706,13.663,12.354,9.39,0.816732,4.44,1.0,False,True,False,False,False,False,True,0.436162647040756
9117,5,1,2,0,0,1,308.93814,71.9564,81.73182,17.6898,50.9441847,287.9978721,0,0,0,0,2014,0,0,0,2014.0,12.8077,11.255,11.886,11.36,13.655,39.3248263,-38.8777,-5.91324,4.754,13.4598,0.69,14.99,262.351,4725.0,11.279,11.198,11.265,9.362001,3.78279,4.636,0.75,False,True,True,False,False,False,False,0.2600713879850748
9124,10,1,2,0,0,1,308.93814,71.9564,81.73182,17.6898,50.9441847,287.9978721,0,0,0,0,2016,0,0,0,2014.0,12.8077,11.255,11.886,11.36,13.655,39.3248263,-38.8777,-5.91324,8.92507,13.4598,0.69,14.99,262.351,4725.0,11.279,11.198,11.265,9.362001,3.78279,4.636,0.75,False,True,True,False,False,False,False,0.33845649360460484
9138,5,2,3,0,0,3,298.54186,67.32251,75.59135,17.39614,45.384333,285.207421,0,0,0,0,2016,0,0,0,2016.0,11.8799,10.662,11.137,10.735,12.509,4.5870063,-0.339436,-4.57443,5.45298175,12.3956,0.81,13.519,249.343,5403.0,10.606,10.579,10.53,8.819,3.98189,4.57,0.9,False,True,False,False,False,False,True,-0.09691001300805639
9173,5,1,1,0,0,1,319.84196,68.30725,82.24447,12.52682,49.2612954,295.6514492,0,0,0,0,2016,0,0,0,2016.0,14.4623,13.416,13.794,13.5,15.01,0.8787473,0.869986,0.123779,3.53232449,14.9375,1.04,15.829,1030.7,5851.0,13.474,13.438,13.117,9.207,0.941726,4.42,1.03,False,True,False,False,False,False,True,0.20139712432045148
9180,5,1,1,0,0,1,303.1192,69.98752,78.86456,17.75645,48.4238906,286.3675188,0,0,0,0,2016,0,0,0,2016.0,14.9191,13.633,14.167,13.791,15.818,10.6314046,-9.95405,-3.73412,62.8916228,15.4722,0.83,16.562,867.931,5298.0,13.723,13.636,13.164,9.401,1.12379,4.55,0.87,False,True,False,False,False,False,True,0.37106786227173627
9193,5,1,1,0,0,1,309.9079,63.11154,75.67795,11.055,42.8674925,293.3224114,0,0,0,0,2016,0,0,0,2016.0,14.2821,13.168,13.596,13.173,14.785,5.7429282,5.71782,-0.536431,11.55562343,14.8099,0.9,15.656,753.135,5569.0,13.104,13.062,12.356,9.109,1.29964,4.5,0.93,False,True,False,False,False,False,True,0.2944662261615929
9202,5,1,1,0,0,1,312.95857,62.15682,76.10545,9.41182,42.4781064,295.5678578,0,0,0,0,2016,0,0,0,2016.0,15.2509,13.881,14.426,13.955,16.233,45.5905056,-38.7692,-23.9884,17.13263989,15.8249,0.81,16.75,944.445,5281.0,13.944,13.778,13.11,9.13,1.03142,4.56,0.84,False,True,False,False,False,False,True,0.42160392686983106
9209,5,1,1,0,0,1,299.48405,66.56511,75.19741,16.64256,44.7565551,286.0029904,0,0,0,0,2016,0,0,0,2016.0,13.828,12.75,13.161,12.827,14.545,8.3244814,-7.37719,3.85669,76.957857,14.2953,0.94,15.267,1314.64,5656.0,12.805,12.778,12.259,8.953,0.731802,4.47,0.96,False,True,False,False,False,False,True,0.26717172840301384
9221,5,1,1,0,0,1,295.87864,66.42201,74.1828,17.7141,44.2458047,284.1078441,0,0,0,0,2016,0,0,0,2016.0,14.9222,13.174,13.869,13.225,16.037,13.9065819,-6.06509,12.5143,2.361724329,15.6422,0.68,17.056,491.406,4512.0,13.084,12.997,12.734,9.556,2.00678,4.63,0.72,False,True,False,False,False,False,True,0.21484384804769785
9226,5,1,1,0,0,1,304.74818,70.04561,79.29328,17.37407,48.665347,287.1302407,0,0,0,0,2016,0,0,0,2016.0,12.3751,11.699,11.917,11.763,12.827,3.5219535,-2.84938,2.07007,23.9210791,12.6907,1.84,13.528,921.778,6807.0,11.63,11.618,11.42,9.583,1.05624,4.08,1.5,False,True,False,False,False,False,True,0.3424226808222063
9241,5,1,1,0,0,1,302.14915,69.97761,78.63308,18.00509,48.307285,285.8993164,0,0,0,0,2016,0,0,0,2016.0,14.8371,13.754,14.135,13.775,15.885,10.6477528,-1.61084,10.5252,3.17060005,15.3357,0.92,16.448,872.328,5582.0,13.679,13.663,12.476,9.445,1.11804,4.49,0.95,False,True,False,False,False,False,True,0.23044892137827394
9244,5,1,1,0,0,1,299.33977,60.85443,70.5319,13.13621,39.2305281,287.9455985,0,0,0,0,2016,0,0,0,2016.0,13.5739,12.339,12.748,12.35,14.229,6.9174988,-6.43459,-2.53926,0.813166719,14.1349,0.91,15.045,495.156,5550.0,12.262,12.23,12.025,9.339,1.99085,4.5,0.94,False,True,False,False,False,False,True,0.07554696139253074
9300,5,1,1,0,0,1,293.20617,69.44537,76.2677,20.21553,46.946521,281.6940529,0,0,0,0,2016,0,0,0,2016.0,14.8165,13.297,13.946,13.384,15.751,14.3417692,11.7428,8.23365,24.0862707,15.4527,0.73,16.97,656.48,4850.0,13.308,13.234,12.672,9.006,1.49476,4.61,0.76,False,True,False,False,False,False,True,0.4424797690644485
9318,5,1,1,0,0,1,309.76958,68.34718,79.31186,14.91275,47.7259073,290.5436836,0,0,0,0,2016,0,0,0,2016.0,11.9066,10.966,11.338,11.041,12.403,10.807147,5.82907,9.10035,2.344511944,12.3348,1.07,13.162,393.642,5791.0,10.985,10.941,10.959,9.363,2.51174,4.38,1.01,False,True,False,False,False,False,True,-0.08618614761628333
9322,5,1,1,0,0,1,309.94068,64.40386,76.58475,11.99354,44.0822816,292.7144796,0,0,0,0,2016,0,0,0,2016.0,13.7797,12.648,13.031,12.672,14.505,13.0839846,-12.0777,5.03188,18.3027248,14.2783,0.96,15.303,1273.51,5685.0,12.624,12.582,12.719,9.517,0.756667,4.46,0.97,False,True,False,False,False,False,True,0.1673173347481761
9338,5,1,2,0,0,1,298.37709,61.03513,70.37703,13.61425,39.2896399,287.302772,0,0,0,0,2016,0,0,0,2016.0,14.5709,13.075,13.679,13.149,15.493,11.6200137,-10.0266,-5.87299,2.888904849,15.1938,0.77,16.422,555.189,5053.0,13.109,13.025,12.518,8.762,1.77266,4.58,0.81,False,True,False,False,False,False,True,0.22271647114758325
9344,5,1,2,0,0,1,298.37709,61.03513,70.37703,13.61425,39.2896399,287.302772,0,0,0,0,2016,0,0,0,2016.0,14.5709,13.075,13.679,13.149,15.493,11.6200137,-10.0266,-5.87299,210.630591,15.1938,0.77,16.422,555.189,5053.0,13.109,13.025,12.518,8.762,1.77266,4.58,0.81,False,True,False,False,False,False,True,0.5563025007672873
9352,5,1,1,0,0,1,308.45656,68.03821,78.72691,15.03123,47.2578857,290.0432936,0,0,0,0,2016,0,0,0,2016.0,14.4496,13.433,13.818,13.435,14.943,18.4951501,-18.4019,1.8549,17.14647302,14.9125,0.96,16.152,1140.57,5753.0,13.281,13.268,11.815,8.685,0.848206,4.47,0.98,False,True,False,False,False,False,True,0.29885307640970665
9356,5,1,1,0,0,1,313.0279,62.75349,76.52003,9.84769,43.0444026,295.3081524,0,0,0,0,2016,0,0,0,2016.0,14.8315,13.314,13.975,13.485,15.471,7.1787081,5.67968,4.39034,3.97076766,15.4499,0.75,16.416,691.961,5064.0,13.331,13.189,13.12,9.233,1.41711,4.59,0.79,False,True,False,False,False,False,True,0.14612803567823798
9364,5,1,1,0,0,1,302.83066,68.96723,77.97968,17.17443,47.425658,286.716712,0,0,0,0,2016,0,0,0,2016.0,15.1732,13.518,14.229,13.638,15.953,12.5294691,6.66736,10.6082,2.352265797,15.8497,0.7,17.634,703.038,4692.0,13.565,13.478,12.425,9.1,1.39427,4.62,0.74,False,True,False,False,False,False,True,0.08990511143939793
9373,5,1,1,0,0,1,307.83455,62.15217,74.30084,11.01535,41.6429221,292.5474753,0,0,0,0,2016,0,0,0,2016.0,14.8752,13.877,14.179,13.891,15.613,8.4361643,-5.4125,-6.47099,10.62784997,15.3564,1.14,16.354,1657.36,5941.0,13.942,13.803,12.61,9.402,0.575366,4.36,1.09,False,True,False,False,False,False,True,0.41664050733828095
9387,5,1,1,0,0,1,308.53754,66.37743,77.54717,13.82547,45.7195545,290.9536059,0,0,0,0,2016,0,0,0,2016.0,14.6597,13.201,13.8,13.301,15.533,6.5863386,2.9436,5.89195,1.104463509,15.2812,0.77,16.487,625.692,5054.0,13.281,13.211,12.903,9.029,1.56982,4.58,0.81,False,True,False,False,False,False,True,0.22788670461367352
9393,5,1,1,0,0,1,313.15044,65.00794,78.04201,11.53556,45.1515263,294.1891824,0,0,0,0,2016,0,0,0,2016.0,14.4314,13.301,13.739,13.412,15.146,13.1389115,-11.8913,-5.5882,3.73089898,14.9307,1.01,15.877,1217.73,5833.0,13.299,13.26,12.691,9.486,0.793334,4.43,1.02,False,True,False,False,False,False,True,0.15836249209524964
9432,5,2,1,0,0,2,321.84955,68.21522,82.82162,12.03359,49.5326846,296.7244553,0,0,0,0,2016,0,0,0,2016.0,13.7478,12.128,12.789,12.211,14.748,5.6103509,-0.0726875,-5.60988,2.787868386,14.4231,0.72,15.037,358.518,4754.0,12.099,12.013,12.307,9.311,2.76045,4.61,0.76,False,True,False,False,False,False,True,0.00860017176191757
9442,5,1,1,0,0,1,312.7668,68.04044,79.94816,13.93621,47.8784257,292.2477819,0,0,0,0,2016,0,0,0,2016.0,14.3484,13.126,13.61,13.207,15.005,2.8795424,-1.78422,2.26016,65.6478424,14.8569,0.85,15.567,682.436,5470.0,13.178,13.112,12.575,8.527,1.43681,4.53,0.88,False,True,False,False,False,False,True,0.3463529744506387
9443,5,1,1,0,0,1,306.36023,64.98821,75.8831,13.48156,44.1077802,290.4341483,0,0,0,0,2016,0,0,0,2016.0,13.6628,11.683,12.495,11.821,15.31,32.4272471,27.7634,16.7547,1.646801908,14.5976,0.53,16.863,215.233,3964.0,11.594,11.582,11.566,9.027,4.61727,4.73,0.55,False,True,False,False,False,False,True,-0.060480747381381476
9456,5,1,1,0,0,1,305.67933,66.94864,77.15097,15.03403,45.86613,289.1471849,0,0,0,0,2016,0,0,0,2016.0,15.2696,14.029,14.46,14.071,15.767,7.6532284,-7.3845,-2.01024,1.755835327,15.7976,0.88,16.984,1119.49,5470.0,14.047,14.018,12.734,9.146,0.865136,4.52,0.91,False,True,False,False,False,False,True,0.23804610312879543
9494,5,1,1,0,0,1,305.46764,67.1808,77.26857,15.2527,46.0575865,288.9240901,0,0,0,0,2016,0,0,0,2016.0,13.6831,12.66,13.05,12.752,14.262,10.4667754,-8.61473,5.94473,11.89520511,14.1258,1.0,15.027,691.331,5778.0,12.667,12.62,12.89,9.656,1.41767,4.44,1.0,False,True,False,False,False,False,True,0.12057393120584989
9505,5,1,1,0,0,1,293.75421,65.88614,73.21026,18.12442,43.5255701,283.1209268,0,0,0,0,2016,0,0,0,2016.0,13.682,12.015,12.683,12.112,14.603,26.326567,-16.1988,-20.753,4.45743164,14.3769,0.71,15.916,342.144,4679.0,12.008,11.939,12.118,9.304,2.89397,4.62,0.76,False,True,False,False,False,False,True,0.037426497940623665
9513,5,1,1,0,0,1,307.31264,62.16416,74.13226,11.19477,41.5751832,292.2339048,0,0,0,0,2016,0,0,0,2016.0,13.1628,12.271,12.548,12.352,13.618,4.0509223,-3.79751,-1.41028,13.5396293,13.5744,1.95,14.433,1484.25,6203.0,12.276,12.243,12.286,9.107,0.645076,4.01,1.41,False,True,False,False,False,False,True,0.36921585741014284
9522,5,1,1,0,0,1,313.31745,65.03553,78.11516,11.51112,45.2042317,294.266325,0,0,0,0,2016,0,0,0,2016.0,14.1001,13.156,13.473,13.183,14.678,18.2116017,-18.0546,-2.38618,22.70816791,14.5451,1.28,15.619,1213.71,6217.0,13.173,13.111,12.914,9.43,0.795359,4.3,1.19,False,True,False,False,False,False,True,0.37474834601010387
9555,5,1,1,0,0,1,301.67622,64.84917,74.40388,14.86112,43.3640752,287.8793899,0,0,0,0,2016,0,0,0,2016.0,15.2965,14.16,14.579,14.215,16.006,2.4769907,-2.39601,0.628187,7.97034958,15.8003,0.89,16.936,1077.63,5519.0,14.092,14.049,12.925,9.325,0.899772,4.51,0.92,False,True,False,False,False,False,True,0.33041377334919086
9566,5,1,1,0,0,1,320.68677,63.85099,79.97169,8.65569,45.4405583,299.0770621,0,0,0,0,2016,0,0,0,2016.0,15.007,13.141,13.875,13.257,16.163,19.3793528,-17.4389,-8.45246,10.71252541,15.8004,0.57,17.225,547.726,4253.0,13.185,13.084,12.445,9.231,1.79771,4.7,0.59,False,True,False,False,False,False,True,0.3283796034387377
9572,5,1,2,0,0,1,295.1753,67.7148,75.14127,18.67184,45.4339813,283.2920273,0,0,0,0,2016,0,0,0,2016.0,14.9515,13.753,14.178,13.76,15.749,27.844152,-24.3178,-13.5625,32.5637069,15.4855,0.84,16.439,940.211,5390.0,13.619,13.57,13.108,9.554,1.03527,4.54,0.89,False,True,False,False,False,False,True,0.3443922736851107
9579,5,1,2,0,0,0,295.1753,67.7148,75.14127,18.67184,45.4339813,283.2920273,0,0,0,0,2017,0,0,0,2023.0,14.9515,13.753,14.178,13.76,15.749,27.844152,-24.3178,-13.5625,59.284064,15.4855,0.859,16.439,940.211,5225.0,13.619,13.57,13.108,9.554,1.03527,4.505,0.861,True,False,True,False,False,False,False,0.25767857486918455
9593,5,1,1,0,0,1,311.83721,70.54368,81.41618,16.02501,50.0300654,290.235863,0,0,0,0,2016,0,0,0,2016.0,11.7557,10.971,11.253,10.982,12.208,2.3174338,-0.894075,-2.13802,6.11786898,12.1183,1.35,12.655,478.647,6302.0,10.97,10.927,10.984,9.622,2.06049,4.26,1.22,False,True,False,False,False,False,True,0.012837224705172217
9597,5,1,1,0,0,1,298.52939,60.60896,70.0806,13.29173,38.8945065,287.5296372,0,0,0,0,2016,0,0,0,2016.0,13.5197,12.203,12.719,12.261,14.321,2.5085694,2.50856,-0.0068839,3.97599768,14.0899,0.79,15.896,431.622,5183.0,12.198,12.142,12.321,8.424,2.28804,4.57,0.85,False,True,False,False,False,False,True,0.04921802267018165
9608,5,1,2,0,0,1,301.10105,66.32449,75.42234,15.9877,44.7082669,286.9712284,0,0,0,0,2016,0,0,0,2016.0,13.9708,13.07,13.362,13.08,14.521,3.460531,-2.21778,-2.65645,9.478522,14.3923,1.18,14.561,1575.2,6080.0,13.059,12.991,13.043,9.553001,0.605918,4.34,1.13,False,True,False,False,False,False,True,0.1903316981702915
9623,5,1,1,0,0,1,313.16386,71.30458,82.28058,16.30356,50.9028387,290.3484956,0,0,0,0,2016,0,0,0,2016.0,13.9408,12.737,13.223,12.822,14.65,0.1661007,-0.0978902,0.13419,33.2406882,14.466,0.86,15.312,634.906,5446.0,12.758,12.701,12.73,9.551,1.54633,4.53,0.9,False,True,False,False,False,False,True,0.22788670461367352
9634,5,1,1,0,0,1,321.97265,66.10174,81.68674,10.23657,47.6939654,298.3026595,0,0,0,0,2016,0,0,0,2016.0,15.2776,13.663,14.327,13.819,16.047,15.4644749,-11.0771,-10.7911,1.003933739,15.9292,0.75,17.133,820.905,4971.0,13.712,13.616,13.273,9.294,1.19075,4.6,0.79,False,True,False,False,False,False,True,0.23299611039215384
9645,5,1,1,0,0,1,303.89135,68.86834,78.16154,16.82074,47.455488,287.2977834,0,0,0,0,2016,0,0,0,2016.0,15.0158,13.686,14.146,13.771,15.755,15.1278893,10.5587,10.8336,55.8226539,15.6088,0.82,16.633,752.666,5157.0,13.597,13.565,12.934,9.538,1.3002,4.56,0.87,False,True,False,False,False,False,True,0.3979400086720376
9660,5,1,1,0,0,1,315.55551,66.03571,79.49374,11.69927,46.4914718,294.9115874,0,0,0,0,2016,0,0,0,2016.0,12.2748,11.409,11.719,11.456,12.707,4.6376528,3.47942,3.06618,6.11009134,12.6852,1.23,13.484,522.823,6191.0,11.398,11.362,11.271,9.312,1.88397,4.35,1.24,False,True,False,False,False,False,True,-0.026872146400301365
9671,11,1,2,0,1,1,307.08257,69.07218,79.12533,16.11474,48.040176,288.7930651,0,0,0,0,2014,0,0,0,2014.0,13.8478,13.011,13.324,12.988,14.282,10.4029148,-9.79023,3.51739,18.7959228,14.2472,1.606,15.056,1455.57,6150.0,12.984,12.959,12.519,9.058,0.658131,4.102,1.129,False,True,True,False,False,False,False,0.9062811557721531
9677,11,1,2,0,1,1,307.08257,69.07218,79.12533,16.11474,48.040176,288.7930651,0,0,0,0,2014,0,0,0,2014.0,13.8478,13.011,13.324,12.988,14.282,10.4029148,-9.79023,3.51739,50.790391,14.2472,1.606,15.056,1455.57,6150.0,12.984,12.959,12.519,9.058,0.658131,4.102,1.129,False,True,True,False,False,False,False,1.0913503523135788
9694,5,1,1,0,1,1,308.84565,64.25821,76.12959,12.21294,43.7795963,292.1685422,0,0,0,0,2016,0,0,0,2016.0,15.3012,13.806,14.458,13.995,16.204,16.279347,-15.4772,-5.04712,9.98969327,15.9093,0.76,16.864,1050.45,5069.0,13.987,13.915,13.093,9.43,0.924172,4.58,0.8,False,True,False,False,False,False,True,0.3820170425748684
9710,5,1,1,0,0,1,309.36113,58.66761,72.42526,7.96784,38.5915968,294.9589285,0,0,0,0,2016,0,0,0,2016.0,11.172,10.547,10.753,10.587,11.647,4.0547986,3.79183,1.43646,1.44259224,11.4587,1.95,11.851,573.0,7044.0,10.553,10.519,10.548,9.225,1.7171,4.05,1.58,False,True,False,False,False,False,True,0.4082399653118496
9715,5,1,1,0,0,1,302.38833,58.92489,70.04349,10.72143,37.7665499,290.4744875,0,0,0,0,2016,0,0,0,2016.0,15.3236,14.14,14.625,14.241,16.083,6.7060257,-3.53918,-5.69605,26.0204423,15.8463,0.89,16.95,1306.53,5558.0,14.14,14.174,12.887,9.088,0.737585,4.51,0.92,False,True,False,False,False,False,True,0.505149978319906
9727,5,1,1,0,0,1,311.97418,65.76543,78.16899,12.42904,45.6634153,293.1311803,0,0,0,0,2016,0,0,0,2016.0,13.2177,11.884,12.416,11.977,13.896,31.5845975,-28.5306,13.5496,0.7698536,13.8043,0.82,14.94,377.06,5252.0,11.839,11.798,11.907,9.319,2.62328,4.55,0.86,False,True,False,False,False,False,True,-0.05060999335508721
9737,5,1,1,0,0,1,290.92724,64.88081,71.65258,18.58354,42.298891,281.8314296,0,0,0,0,2016,0,0,0,2016.0,13.7214,12.762,13.151,12.81,14.271,2.8362024,-0.806594,-2.71909,6.89225223,14.159,1.04,14.678,1408.75,5936.0,12.741,12.718,13.026,9.396,0.680952,4.42,1.04,False,True,False,False,False,False,True,0.20139712432045148
